cursor timestamp xpos ypos event xpath attrs extras
0 1548321567339 0 0 load / {} {}
0 1548321592271 137 625 mousemove //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1548321592327 328 533 mousemove //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1548321592378 488 463 mousemove //*[@id='select-cat'] {"DIV":{"class":"main-categories","id":"select-cat"}} {}
0 1548321592430 653 387 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592780 668 378 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592796 668 378 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592812 668 379 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592813 0 0 scroll / {} {}
0 1548321592829 668 380 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592829 0 0 scroll / {} {}
0 1548321592845 668 385 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592845 0 0 scroll / {} {}
0 1548321592896 668 399 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321592896 0 0 scroll / {} {}
0 1548321592913 0 0 scroll / {} {}
0 1548321592930 0 0 scroll / {} {}
0 1548321592946 0 0 scroll / {} {}
0 1548321592964 0 0 scroll / {} {}
0 1548321592979 0 0 scroll / {} {}
0 1548321592994 0 0 scroll / {} {}
0 1548321593012 0 0 scroll / {} {}
0 1548321593028 0 0 scroll / {} {}
0 1548321593045 0 0 scroll / {} {}
0 1548321593132 670 879 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321593148 670 879 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321593162 0 0 scroll / {} {}
