cursor timestamp xpos ypos event xpath attrs extras
0 1552824943144 771 188 mousewheel //*[@id='main-banner']/div/h1/span {"SPAN":{"class":"segment-heading"}} {}
0 1552824943148 0 0 scroll / {} {}
0 1552824943168 0 0 scroll / {} {}
0 1552824943189 0 0 scroll / {} {}
0 1552824943208 0 0 scroll / {} {}
0 1552824943239 0 0 scroll / {} {}
0 1552824943248 0 0 scroll / {} {}
0 1552824943268 0 0 scroll / {} {}
0 1552824943287 0 0 scroll / {} {}
0 1552824943308 0 0 scroll / {} {}
0 1552824943332 0 0 scroll / {} {}
0 1552824943389 765 293 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824943450 734 311 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943510 714 326 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943531 712 328 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943550 0 0 scroll / {} {}
0 1552824943569 0 0 scroll / {} {}
0 1552824943589 712 349 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943590 0 0 scroll / {} {}
0 1552824943610 0 0 scroll / {} {}
0 1552824943629 0 0 scroll / {} {}
0 1552824943649 0 0 scroll / {} {}
0 1552824943670 0 0 scroll / {} {}
0 1552824943691 712 487 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943691 0 0 scroll / {} {}
0 1552824943710 0 0 scroll / {} {}
0 1552824943734 712 545 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824943734 0 0 scroll / {} {}
0 1552824943771 0 0 scroll / {} {}
0 1552824943793 0 0 scroll / {} {}
0 1552824943813 0 0 scroll / {} {}
0 1552824943832 0 0 scroll / {} {}
0 1552824943854 0 0 scroll / {} {}
0 1552824943873 0 0 scroll / {} {}
0 1552824943899 0 0 scroll / {} {}
0 1552824943933 0 0 scroll / {} {}
0 1552824943992 727 723 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944052 739 724 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944112 754 730 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944172 757 732 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944213 757 732 mousewheel //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944234 0 0 scroll / {} {}
0 1552824944254 0 0 scroll / {} {}
0 1552824944273 759 756 mousewheel //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944274 0 0 scroll / {} {}
0 1552824944292 0 0 scroll / {} {}
0 1552824944312 759 796 mousewheel //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824944312 0 0 scroll / {} {}
0 1552824944334 0 0 scroll / {} {}
0 1552824944352 0 0 scroll / {} {}
0 1552824944373 0 0 scroll / {} {}
0 1552824944392 0 0 scroll / {} {}
0 1552824944413 0 0 scroll / {} {}
0 1552824944436 0 0 scroll / {} {}
0 1552824944453 0 0 scroll / {} {}
0 1552824944554 761 1035 mousemove //*[@id='select-cat']/div/div[4]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824944675 764 1034 mousemove //*[@id='select-cat']/div/div[4]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824944735 732 1041 mousemove //*[@id='select-cat']/div/div[4]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/handsfree.jpg"}} {}
0 1552824944797 598 1041 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824944855 558 1041 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824944916 554 1041 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824944977 543 1041 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824945057 538 1041 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824945059 0 0 load / {} {}
0 1552824945116 507 1034 mousemove //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824945177 485 1024 mousemove //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824945276 484 1024 mousemove //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824945355 482 1023 mousemove //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824945912 482 1023 click //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824946345 484 1023 mousemove //*[@id='select-cat']/div/div[3]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824946401 703 1115 mousemove //*[@id='select-cat']/div/div[4]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/handsfree.jpg"}} {}
0 1552824946461 919 1250 mousemove /html/body/div[2]/div[4] {"DIV":{"class":"copy-section"}} {}
0 1552824946520 969 1302 mousemove /html/body/div[2]/div[4]/div/div[1]/p {"P":{}} {}
0 1552824946581 966 1322 mousemove /html/body/div[2]/div[4]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1552824946641 955 1347 mousemove /html/body/div[2]/div[4]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1552824946858 0 0 unload / {} {}
