cursor timestamp xpos ypos event xpath attrs extras
0 1554707969501 0 0 load / {} {}
0 1554707969574 0 0 scroll / {} {}
0 1554707969660 1082 158 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707969722 1081 160 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707969773 1080 163 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707969922 1079 166 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707969973 1095 165 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707970024 1268 136 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707970074 1302 130 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707970334 1308 128 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554707970392 1365 117 mousemove /html {"HTML":{"lang":"en","class":"gr__userpr_ir"}} {}
0 1554707970442 1365 106 mousemove /html {"HTML":{"lang":"en","class":"gr__userpr_ir"}} {}
0 1554707970492 1365 99 mousemove /html {"HTML":{"lang":"en","class":"gr__userpr_ir"}} {}
0 1554707970858 0 0 scroll / {} {}
0 1554707970876 0 0 scroll / {} {}
0 1554707970893 0 0 scroll / {} {}
0 1554707970910 0 0 scroll / {} {}
0 1554707970928 0 0 scroll / {} {}
0 1554707970951 0 0 scroll / {} {}
0 1554707970972 0 0 scroll / {} {}
0 1554707970980 0 0 scroll / {} {}
0 1554707970997 0 0 scroll / {} {}
0 1554707971013 0 0 scroll / {} {}
0 1554707971029 0 0 scroll / {} {}
0 1554707971048 0 0 scroll / {} {}
0 1554707971064 0 0 scroll / {} {}
0 1554707971079 0 0 scroll / {} {}
0 1554707971106 0 0 scroll / {} {}
0 1554707971123 0 0 scroll / {} {}
0 1554707971138 0 0 scroll / {} {}
0 1554707971152 0 0 scroll / {} {}
0 1554707971396 0 0 scroll / {} {}
0 1554707971412 0 0 scroll / {} {}
0 1554707971429 0 0 scroll / {} {}
0 1554707971447 0 0 scroll / {} {}
0 1554707971462 0 0 scroll / {} {}
0 1554707971486 0 0 scroll / {} {}
0 1554707971502 0 0 scroll / {} {}
0 1554707971521 0 0 scroll / {} {}
0 1554707971534 0 0 scroll / {} {}
0 1554707971564 0 0 scroll / {} {}
0 1554707971580 0 0 scroll / {} {}
0 1554707971602 0 0 scroll / {} {}
0 1554707971620 0 0 scroll / {} {}
0 1554707971636 0 0 scroll / {} {}
0 1554707971647 0 0 scroll / {} {}
0 1554707971664 0 0 scroll / {} {}
0 1554707971681 0 0 scroll / {} {}
0 1554707971697 0 0 scroll / {} {}
0 1554707971714 0 0 scroll / {} {}
0 1554707971746 0 0 scroll / {} {}
0 1554707971783 0 0 scroll / {} {}
0 1554707972196 0 0 scroll / {} {}
0 1554707972215 0 0 scroll / {} {}
0 1554707972234 0 0 scroll / {} {}
0 1554707972248 0 0 scroll / {} {}
0 1554707972267 0 0 scroll / {} {}
0 1554707972300 0 0 scroll / {} {}
0 1554707972332 0 0 scroll / {} {}
0 1554707972382 1357 1753 mousemove /html {"HTML":{"lang":"en","class":"gr__userpr_ir"}} {}
0 1554707972433 1147 1755 mousemove //*[@id='parentVerticalTab']/div {"DIV":{"class":"clearfix fasdfasdfasdfas"}} {}
0 1554707972484 885 1749 mousemove //*[@id='product-97'] {"DIV":{"class":"col-md-4 product-tab-grid simpleCart_shelfItem product-info-list","id":"product-97","data-product-id":"97"}} {}
0 1554707972534 866 1746 mousemove //*[@id='product-97-grid-info'] {"DIV":{"id":"product-97-grid-info","class":"women"}} {}
0 1554707972584 866 1745 mousemove //*[@id='product-97-grid-info'] {"DIV":{"id":"product-97-grid-info","class":"women"}} {}
0 1554707972822 866 1743 mousemove //*[@id='product-97-grid-info'] {"DIV":{"id":"product-97-grid-info","class":"women"}} {}
0 1554707972886 774 1644 mousemove //*[@id='product-97-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/samsung-galaxy-note-8-sm-n950fd-dual-sim-64gb-mobile-phone/"}} {}
0 1554707972936 749 1630 mousemove //*[@id='product-97-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/samsung-galaxy-note-8-sm-n950fd-dual-sim-64gb-mobile-phone/"}} {}
0 1554707972986 744 1627 mousemove //*[@id='product-97-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/samsung-galaxy-note-8-sm-n950fd-dual-sim-64gb-mobile-phone/"}} {}
0 1554707973169 742 1627 click //*[@id='product-97-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/samsung-galaxy-note-8-sm-n950fd-dual-sim-64gb-mobile-phone/"}} {}
0 1554707974114 0 0 unload / {} {}
