cursor timestamp xpos ypos event xpath attrs extras
0 1554733969969 806 217 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733970036 799 223 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733970402 799 224 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733970753 799 225 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733971037 798 228 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733971087 798 232 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733971639 794 239 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554733973024 814 242 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733973075 838 256 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733973141 866 305 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733973191 888 380 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733973226 0 2 scroll / {} {}
0 1554733973241 0 6 scroll / {} {}
0 1554733973258 0 11 scroll / {} {}
0 1554733973275 0 22 scroll / {} {}
0 1554733973291 0 35 scroll / {} {}
0 1554733973309 0 49 scroll / {} {}
0 1554733973325 0 65 scroll / {} {}
0 1554733973342 0 81 scroll / {} {}
0 1554733973359 0 97 scroll / {} {}
0 1554733973375 0 113 scroll / {} {}
0 1554733973392 0 128 scroll / {} {}
0 1554733973409 0 143 scroll / {} {}
0 1554733973425 0 156 scroll / {} {}
0 1554733973442 0 168 scroll / {} {}
0 1554733973458 0 179 scroll / {} {}
0 1554733973476 0 188 scroll / {} {}
0 1554733973492 0 195 scroll / {} {}
0 1554733973510 0 200 scroll / {} {}
0 1554733973525 0 203 scroll / {} {}
0 1554733973543 0 204 scroll / {} {}
0 1554733973609 869 580 mousemove //*[@id='parentVerticalTab']/ul {"UL":{"class":"resp-tabs-list hor_1"}} {}
0 1554733973676 853 562 mousemove //*[@id='parentVerticalTab']/ul {"UL":{"class":"resp-tabs-list hor_1"}} {}
0 1554733973743 849 559 mousemove /html/body/div[2]/div[3]/div {"DIV":{"class":"container"}} {}
0 1554733973793 842 561 mousemove //*[@id='parentVerticalTab']/ul {"UL":{"class":"resp-tabs-list hor_1"}} {}
0 1554733973826 0 205 scroll / {} {}
0 1554733973843 0 208 scroll / {} {}
0 1554733973860 0 212 scroll / {} {}
0 1554733973876 0 220 scroll / {} {}
0 1554733973892 0 232 scroll / {} {}
0 1554733973910 0 248 scroll / {} {}
0 1554733973926 0 274 scroll / {} {}
0 1554733973942 0 305 scroll / {} {}
0 1554733973960 0 338 scroll / {} {}
0 1554733973976 0 370 scroll / {} {}
0 1554733973993 0 401 scroll / {} {}
0 1554733974009 0 429 scroll / {} {}
0 1554733974027 0 454 scroll / {} {}
0 1554733974043 0 476 scroll / {} {}
0 1554733974060 0 492 scroll / {} {}
0 1554733974076 0 504 scroll / {} {}
0 1554733974093 0 510 scroll / {} {}
0 1554733974427 833 873 mousemove //*[@id='product-113-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/huawei-y5-2017-4g-dual-sim-mobile-phone/"}} {}
0 1554733974478 827 877 mousemove //*[@id='product-113-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/huawei-y5-2017-4g-dual-sim-mobile-phone/"}} {}
0 1554733974544 798 900 mousemove //*[@id='product-113-grid-info']/h6 {"H6":{}} {}
0 1554733974594 774 924 mousemove //*[@id='product-113-grid-info']/div/div/p {"P":{"class":"prog-text text-shadow"}} {}
0 1554733974644 737 968 mousemove //*[@id='product-113-grid-info']/p {"P":{}} {}
0 1554733974677 0 511 scroll / {} {}
0 1554733974694 0 513 scroll / {} {}
0 1554733974711 0 516 scroll / {} {}
0 1554733974728 0 522 scroll / {} {}
0 1554733974744 0 533 scroll / {} {}
0 1554733974761 0 546 scroll / {} {}
0 1554733974778 0 561 scroll / {} {}
0 1554733974795 0 576 scroll / {} {}
0 1554733974812 0 593 scroll / {} {}
0 1554733974828 0 609 scroll / {} {}
0 1554733974845 0 625 scroll / {} {}
0 1554733974861 0 640 scroll / {} {}
0 1554733974878 0 654 scroll / {} {}
0 1554733974895 0 667 scroll / {} {}
0 1554733974911 0 679 scroll / {} {}
0 1554733974928 0 690 scroll / {} {}
0 1554733974945 0 699 scroll / {} {}
0 1554733974962 0 706 scroll / {} {}
0 1554733974978 0 711 scroll / {} {}
0 1554733974995 0 713 scroll / {} {}
0 1554733975012 0 714 scroll / {} {}
0 1554733975530 735 1172 mousemove //*[@id='product-101-grid-info'] {"DIV":{"id":"product-101-grid-info","class":"women"}} {}
0 1554733975597 712 1157 mousemove //*[@id='product-101-grid-info']/div/div/p {"P":{"class":"prog-text text-shadow"}} {}
0 1554733975664 702 1148 mousemove //*[@id='product-101-grid-info']/div/div/p {"P":{"class":"prog-text text-shadow"}} {}
0 1554733975730 696 1135 mousemove //*[@id='product-101-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/nokia-2-dual-sim-mobile-phone/"}} {}
0 1554733976097 694 1134 mousemove //*[@id='product-113-grid-img']/a/div[2]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone2.jpg","class":"img-responsive","alt":""}} {}
0 1554733976148 690 1138 mousemove //*[@id='product-113-grid-img']/a/div[2]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone2.jpg","class":"img-responsive","alt":""}} {}
0 1554733976198 687 1138 mousemove //*[@id='product-113-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733976448 687 1139 mousemove //*[@id='product-113-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733976498 685 1143 mousemove //*[@id='product-113-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733976549 683 1147 mousemove //*[@id='product-113-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733976599 671 1203 mousemove //*[@id='product-113-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733976649 671 1268 mousemove //*[@id='product-113']/div {"DIV":{"class":"grid-arr"}} {}
0 1554733976717 674 1286 mousemove //*[@id='product-113-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/huawei-y5-2017-4g-dual-sim-mobile-phone/"}} {}
0 1554733976782 676 1298 mousemove //*[@id='product-113-grid-info']/h6/a {"A":{"href":"http://userpr.ir/product/huawei-y5-2017-4g-dual-sim-mobile-phone/"}} {}
0 1554733976800 0 718 scroll / {} {}
0 1554733976816 0 722 scroll / {} {}
0 1554733976832 0 728 scroll / {} {}
0 1554733976849 0 737 scroll / {} {}
0 1554733976865 0 749 scroll / {} {}
0 1554733976882 0 779 scroll / {} {}
0 1554733976899 0 811 scroll / {} {}
0 1554733976916 0 844 scroll / {} {}
0 1554733976932 0 877 scroll / {} {}
0 1554733976950 0 909 scroll / {} {}
0 1554733976966 0 939 scroll / {} {}
0 1554733976982 0 965 scroll / {} {}
0 1554733976999 0 986 scroll / {} {}
0 1554733977016 0 1003 scroll / {} {}
0 1554733977033 0 1015 scroll / {} {}
0 1554733977050 0 1020 scroll / {} {}
0 1554733977151 677 1608 mousemove //*[@id='product-101-grid-info']/p/em {"EM":{"class":"item_price"}} {}
0 1554733977584 673 1608 mousemove //*[@id='product-101-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Nokia-2-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733977635 642 1596 mousemove //*[@id='product-101-grid-img']/a/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/Nokia-2-Dual-SIM-Mobile-Phone1.jpg","class":"img-responsive","alt":""}} {}
0 1554733977686 363 1446 mousemove //*[@id='product-117-grid-info']/a {"A":{"onclick":"add_to_basket(this)","data-text":"Add To Cart","class":"my-cart-b item_add"}} {}
0 1554733977768 0 1393 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733977834 0 1404 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733977884 0 1405 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978085 0 1406 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978152 1 1409 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978218 8 1425 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978268 14 1431 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978318 19 1434 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978369 22 1439 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978419 24 1442 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978469 26 1445 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978536 29 1460 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733978603 29 1463 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733979337 29 1470 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733979387 26 1486 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733979403 0 1021 scroll / {} {}
0 1554733979421 0 1024 scroll / {} {}
0 1554733979437 0 1032 scroll / {} {}
0 1554733979453 0 1055 scroll / {} {}
0 1554733979471 0 1085 scroll / {} {}
0 1554733979488 0 1120 scroll / {} {}
0 1554733979505 0 1156 scroll / {} {}
0 1554733979521 0 1192 scroll / {} {}
0 1554733979537 0 1225 scroll / {} {}
0 1554733979554 0 1255 scroll / {} {}
0 1554733979571 0 1281 scroll / {} {}
0 1554733979588 0 1302 scroll / {} {}
0 1554733979604 0 1317 scroll / {} {}
0 1554733979621 0 1325 scroll / {} {}
0 1554733979637 0 1326 scroll / {} {}
0 1554733979989 26 1795 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733980039 22 1800 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733980222 20 1804 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733980373 20 1812 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1554733980473 0 1331 scroll / {} {}
0 1554733980490 0 1335 scroll / {} {}
0 1554733980506 0 1340 scroll / {} {}
0 1554733980523 0 1345 scroll / {} {}
0 1554733980539 0 1351 scroll / {} {}
0 1554733980556 0 1357 scroll / {} {}
0 1554733980573 0 1364 scroll / {} {}
0 1554733980589 0 1370 scroll / {} {}
0 1554733980606 0 1376 scroll / {} {}
0 1554733980623 0 1382 scroll / {} {}
0 1554733980640 0 1389 scroll / {} {}
0 1554733980656 0 1394 scroll / {} {}
0 1554733980674 0 1400 scroll / {} {}
0 1554733980690 0 1405 scroll / {} {}
0 1554733980707 0 1410 scroll / {} {}
0 1554733980727 0 1414 scroll / {} {}
0 1554733980740 0 1418 scroll / {} {}
0 1554733980759 0 1421 scroll / {} {}
0 1554733980773 0 1424 scroll / {} {}
0 1554733980790 0 1426 scroll / {} {}
0 1554733980807 0 1427 scroll / {} {}
0 1554733980824 0 1428 scroll / {} {}
0 1554733981157 0 1430 scroll / {} {}
0 1554733981173 0 1433 scroll / {} {}
0 1554733981191 0 1442 scroll / {} {}
0 1554733981207 0 1454 scroll / {} {}
0 1554733981224 0 1469 scroll / {} {}
0 1554733981241 0 1485 scroll / {} {}
0 1554733981258 0 1502 scroll / {} {}
0 1554733981274 0 1519 scroll / {} {}
0 1554733981291 0 1536 scroll / {} {}
0 1554733981307 0 1553 scroll / {} {}
0 1554733981324 0 1568 scroll / {} {}
0 1554733981341 0 1583 scroll / {} {}
0 1554733981358 0 1596 scroll / {} {}
0 1554733981374 0 1607 scroll / {} {}
