cursor timestamp xpos ypos event xpath attrs extras
0 1554733802064 445 142 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733803434 447 141 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733803836 449 140 mousemove /html/body/div[3]/div[2]/div[2]/div/header/h1 {"H1":{"class":"hustle-modal-title"}} {}
0 1554733803902 453 142 mousemove /html/body/div[3]/div[2]/div[2]/div/header/h1 {"H1":{"class":"hustle-modal-title"}} {}
0 1554733803952 461 148 mousemove /html/body/div[3]/div[2]/div[2]/div/header/h1 {"H1":{"class":"hustle-modal-title"}} {}
0 1554733804018 499 137 mousemove /html/body/div[3]/div[2]/div[2]/div/header/h1 {"H1":{"class":"hustle-modal-title"}} {}
0 1554733804070 620 112 mousemove /html/body/div[3]/div[2] {"DIV":{"class":"hustle-modal hustle-modal-simple hustle-animated hustle-animate-bounceInDown"}} {}
0 1554733804134 835 96 mousemove /html/body/div[3]/div[2] {"DIV":{"class":"hustle-modal hustle-modal-simple hustle-animated hustle-animate-bounceInDown"}} {}
0 1554733804185 918 94 mousemove /html/body/div[3]/div[2] {"DIV":{"class":"hustle-modal hustle-modal-simple hustle-animated hustle-animate-bounceInDown"}} {}
0 1554733804235 926 95 mousemove /html/body/div[3]/div[2] {"DIV":{"class":"hustle-modal hustle-modal-simple hustle-animated hustle-animate-bounceInDown"}} {}
0 1554733804285 942 96 mousemove /html/body/div[3]/div[2] {"DIV":{"class":"hustle-modal hustle-modal-simple hustle-animated hustle-animate-bounceInDown"}} {}
0 1554733804336 1015 80 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804402 1074 61 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804469 1076 61 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804519 1076 64 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804569 1075 70 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804620 1075 72 mousemove /html/body/div[3]/div[1] {"DIV":{"class":"wph-modal-mask wpmudev-modal-mask "}} {}
0 1554733804687 1075 83 mousemove /html/body/div[3]/div[2]/div[1]/svg {"svg":{"width":"150","height":"150","viewBox":"0 0 150 150","xmlns":"http://www.w3.org/2000/svg","preserveAspectRatio":"none","class":"hustle-icon hustle-i_close"}} {}
0 1554733804803 1076 87 mousemove /html/body/div[3]/div[2]/div[1]/svg/path {"path":{"d":"M91.667 75L150 16.667 133.333 0 75 58.333 16.667 0 0 16.667 58.333 75 0 133.333 16.667 150 75 91.667 133.333 150 150 133.333 91.667 75z","fill-rule":"evenodd"}} {}
0 1554733806172 1074 88 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733806239 1070 88 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733806439 1068 90 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733806489 1059 118 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733806739 1058 126 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733806757 0 2 scroll / {} {}
0 1554733806774 0 7 scroll / {} {}
0 1554733806791 0 17 scroll / {} {}
0 1554733806807 0 30 scroll / {} {}
0 1554733806825 0 52 scroll / {} {}
0 1554733806842 0 81 scroll / {} {}
0 1554733806857 0 113 scroll / {} {}
0 1554733806873 0 146 scroll / {} {}
0 1554733806891 0 178 scroll / {} {}
0 1554733806907 0 209 scroll / {} {}
0 1554733806925 0 236 scroll / {} {}
0 1554733806940 0 260 scroll / {} {}
0 1554733806958 0 280 scroll / {} {}
0 1554733806973 0 294 scroll / {} {}
0 1554733806993 0 303 scroll / {} {}
0 1554733807007 0 306 scroll / {} {}
0 1554733808060 1052 461 mousemove //*[@id='select-cat'] {"DIV":{"class":"main-categories","id":"select-cat"}} {}
0 1554733808142 1024 464 mousemove //*[@id='select-cat'] {"DIV":{"class":"main-categories","id":"select-cat"}} {}
0 1554733808194 999 496 mousemove //*[@id='select-cat']/div/div[5] {"DIV":{"class":"clearfix"}} {}
0 1554733808260 996 505 mousemove //*[@id='select-cat']/div/div[5] {"DIV":{"class":"clearfix"}} {}
0 1554733808327 993 507 mousemove //*[@id='select-cat']/div/div[5] {"DIV":{"class":"clearfix"}} {}
0 1554733808360 0 304 scroll / {} {}
0 1554733808377 0 302 scroll / {} {}
0 1554733808393 0 293 scroll / {} {}
0 1554733808410 0 281 scroll / {} {}
0 1554733808426 0 266 scroll / {} {}
0 1554733808443 0 236 scroll / {} {}
0 1554733808460 0 204 scroll / {} {}
0 1554733808477 0 171 scroll / {} {}
0 1554733808493 0 138 scroll / {} {}
0 1554733808510 0 107 scroll / {} {}
0 1554733808527 0 79 scroll / {} {}
0 1554733808544 0 54 scroll / {} {}
0 1554733808562 0 32 scroll / {} {}
0 1554733808578 0 16 scroll / {} {}
0 1554733808595 0 5 scroll / {} {}
0 1554733808611 0 0 scroll / {} {}
0 1554733808677 926 214 mousemove //*[@id='main-banner']/div/h1/span {"SPAN":{"class":"segment-heading"}} {}
0 1554733808728 842 233 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733808795 623 280 mousemove //*[@id='select-cat-button'] {"A":{"id":"select-cat-button","href":"#select-cat"}} {}
0 1554733808845 570 283 mousemove //*[@id='select-cat-button'] {"A":{"id":"select-cat-button","href":"#select-cat"}} {}
0 1554733808911 467 286 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733808961 410 283 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733809028 335 265 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733809078 317 258 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733809713 314 256 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733809879 316 256 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733809930 331 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733809980 336 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733810898 337 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733810948 341 255 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733811000 341 258 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733811299 340 260 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733811716 341 260 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1554733811768 351 255 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733811833 371 246 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733812118 383 238 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1554733812184 500 183 mousemove //*[@id='main-banner']/div/h1/span {"SPAN":{"class":"segment-heading"}} {}
0 1554733812234 679 151 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812284 851 151 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812334 1020 165 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812384 1049 173 mousemove //*[@id='main-banner']/div/h1 {"H1":{}} {}
0 1554733812435 1062 176 mousemove //*[@id='main-banner']/div/h1 {"H1":{}} {}
0 1554733812501 1079 175 mousemove //*[@id='main-banner']/div/h1 {"H1":{}} {}
0 1554733812551 1096 160 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812602 1117 132 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812668 1135 96 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812718 1139 85 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812769 1141 78 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733812836 1146 64 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1554733812886 1157 6 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1554733859630 0 0 load / {} {}
0 1554733923561 918 22 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1554733923625 958 144 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733923842 956 144 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733923892 934 139 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733923942 898 131 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733923992 862 124 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924042 823 116 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924092 769 109 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924142 742 104 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924193 737 103 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924243 725 103 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924294 718 103 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924377 717 103 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924427 702 109 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924478 683 122 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733924528 669 129 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1554733926263 664 132 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
