cursor timestamp xpos ypos event xpath attrs extras
0 1552824950532 0 0 load / {} {}
0 1552824950594 751 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950654 735 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950714 712 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950774 689 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950835 682 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950894 675 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824950955 670 257 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951015 651 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951382 644 242 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1552824951436 639 241 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1552824951496 624 246 mousemove //*[@id='main-banner']/div/p {"P":{}} {}
0 1552824951555 610 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951618 592 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951678 584 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951739 570 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951797 558 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951857 545 248 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951897 541 248 mousewheel //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1552824951917 0 0 scroll / {} {}
0 1552824951938 0 0 scroll / {} {}
0 1552824951960 0 0 scroll / {} {}
0 1552824951980 0 0 scroll / {} {}
0 1552824952000 0 0 scroll / {} {}
0 1552824952019 0 0 scroll / {} {}
0 1552824952040 532 337 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824952041 0 0 scroll / {} {}
0 1552824952061 0 0 scroll / {} {}
0 1552824952099 0 0 scroll / {} {}
0 1552824952119 531 409 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824952120 0 0 scroll / {} {}
0 1552824952141 0 0 scroll / {} {}
0 1552824952160 0 0 scroll / {} {}
0 1552824952180 0 0 scroll / {} {}
0 1552824952200 529 507 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1552824952200 0 0 scroll / {} {}
0 1552824952220 0 0 scroll / {} {}
0 1552824952240 0 0 scroll / {} {}
0 1552824952261 0 0 scroll / {} {}
0 1552824952280 0 0 scroll / {} {}
0 1552824952300 0 0 scroll / {} {}
0 1552824952320 0 0 scroll / {} {}
0 1552824952340 0 0 scroll / {} {}
0 1552824952363 0 0 scroll / {} {}
0 1552824952421 582 655 mousemove //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1552824952484 678 649 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824952542 808 642 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824952602 905 644 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824952663 922 648 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955406 921 648 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955470 919 649 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955574 917 649 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955657 911 649 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955722 903 649 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955782 891 646 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955842 882 643 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824955982 878 641 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824956041 871 640 mousemove //*[@id='select-cat']/div/div[2]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824956101 821 637 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824956161 680 637 mousemove //*[@id='select-cat']/div/div[2]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/power-bank.jpg"}} {}
0 1552824956231 466 679 mousemove //*[@id='select-cat']/div/div[1]/a/div/h4 {"H4":{"class":"clrchg"}} {}
0 1552824956336 418 702 mousemove //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1552824956356 418 702 mousewheel //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1552824956375 0 0 scroll / {} {}
0 1552824956396 418 723 mousewheel //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1552824956397 0 0 scroll / {} {}
0 1552824956416 418 742 mousewheel //*[@id='select-cat']/div/div[1]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/mobile.jpg"}} {}
0 1552824956416 0 0 scroll / {} {}
0 1552824956436 0 0 scroll / {} {}
0 1552824956455 0 0 scroll / {} {}
0 1552824956476 0 0 scroll / {} {}
0 1552824956499 0 0 scroll / {} {}
0 1552824956518 0 0 scroll / {} {}
0 1552824956538 0 0 scroll / {} {}
0 1552824956558 0 0 scroll / {} {}
0 1552824956578 0 0 scroll / {} {}
0 1552824956637 416 977 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824956698 416 973 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824956807 415 973 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824956952 415 973 click //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957319 414 973 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957494 412 973 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957614 411 972 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957783 413 972 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957880 418 972 mousemove //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957900 419 973 mousewheel //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957921 420 977 mousewheel //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957921 0 0 scroll / {} {}
0 1552824957941 420 989 mousewheel //*[@id='select-cat']/div/div[3]/a/div/img {"IMG":{"class":"focus-img","src":"http://userpr.ir/wp-content/themes/mytheme/assets/images/phone-pouch-cover.png"}} {}
0 1552824957942 0 0 scroll / {} {}
0 1552824957961 0 0 scroll / {} {}
